HOSPITAL NAME,CITY,AREA,ADDRESS,DOCTORS,CONTACT,Lat,Long,Google Map Link
Bakhtawar Amin Medical Centre,Multan,Chungi No 1,"Bakhtawar Amin Medical Centre, Suraj Miani Road, Chungi No 1, Multan",2,3216833118,33.74644095,73.18654723,https://www.google.com/maps/search/?api=1&query=Bakhtawar+Amin+Medical+Centre%2C+Suraj+Miani+Road%2C+Chungi+No+1%2C+Multan
Insight Mind Care (Imc) Hospital,Multan,Chungi No 1,"Insight Mind Care (Imc) Hospital, House No 64/537 Lane 3 Opposite To Bakhtwar Ameen Hospital Bismillah Colony, Chungi No. 1, Multan",1,0302 6310695,30.198473,71.468461,https://www.google.com/maps/search/?api=1&query=Insight+Mind+Care+%28Imc%29+Hospital%2C+House+No+64%2F537+Lane+3+Opposite+To+Bakhtwar+Ameen+Hospital+Bismillah+Colony%2C+Chungi+No.+1%2C+Multan
Usama Clinic,Multan,Chungi No 1,"Usama Clinic, Soraj Miani Road, Chungi No 1, Multan",1,3006330147,33.74644095,73.18654723,https://www.google.com/maps/search/?api=1&query=Usama+Clinic%2C+Soraj+Miani+Road%2C+Chungi+No+1%2C+Multan
Bakhtawar Amin Memorial Hospital Multan (Chungi No 1),Multan,Chungi No 1,"Bakhtawar Amin Memorial Hospital Multan (Chungi No 1), Chungi No 1, Chungi No 1, Multan",-,0304 8792904,33.74644095,73.18654723,https://www.google.com/maps/search/?api=1&query=Bakhtawar+Amin+Memorial+Hospital+Multan+%28Chungi+No+1%29%2C+Chungi+No+1%2C+Chungi+No+1%2C+Multan
Faisal Physiotherapy And Acupuncture Center,Multan,Chungi No 5,"Faisal Physiotherapy And Acupuncture Center, Near National Bank, Chungi No 5, Multan",-,3170667771,24.9183793,67.0392752,https://www.google.com/maps/search/?api=1&query=Faisal+Physiotherapy+And+Acupuncture+Center%2C+Near+National+Bank%2C+Chungi+No+5%2C+Multan
Kahkshan Counseling Center,Multan,Chungi No 6,"Kahkshan Counseling Center, 742-C, Near Dilshad Medical Hall, Bata Chowk, Chungi No, 6, Multan",1,3000793419,24.9183793,67.0392752,https://www.google.com/maps/search/?api=1&query=Kahkshan+Counseling+Center%2C+742-C%2C+Near+Dilshad+Medical+Hall%2C+Bata+Chowk%2C+Chungi+No%2C+6%2C+Multan
Ahmed Children Hospital,Multan,Deffence Officer Colony,"Ahmed Children Hospital, 5C74+2W5, Sher Shah Road, Defence Officer Colony, Deffence Officer Colony, Multan",1,3116128827,30.1302167,71.35211555,https://www.google.com/maps/search/?api=1&query=Ahmed+Children+Hospital%2C+5C74%2B2W5%2C+Sher+Shah+Road%2C+Defence+Officer+Colony%2C+Deffence+Officer+Colony%2C+Multan
First Med Neuro Psyc Clinic,Multan,Deffence Officer Colony,"First Med Neuro Psyc Clinic, Deffence Officer Colony, Deffence Officer Colony, Multan",-,042 32591427,30.1302167,71.35211555,https://www.google.com/maps/search/?api=1&query=First+Med+Neuro+Psyc+Clinic%2C+Deffence+Officer+Colony%2C+Deffence+Officer+Colony%2C+Multan
Ch. Pervaiz Elahi Institute Of Cardiology Hospital,Multan,Dera Adda,"Ch. Pervaiz Elahi Institute Of Cardiology Hospital, Abdali Rd, Tipu Sultan Colony, Dera Adda, Multan",2,(061) 9201045,30.19236334,71.44794479,https://www.google.com/maps/search/?api=1&query=Ch.+Pervaiz+Elahi+Institute+Of+Cardiology+Hospital%2C+Abdali+Rd%2C+Tipu+Sultan+Colony%2C+Dera+Adda%2C+Multan
Home Visits Multan Hospital,Multan,Digital,"Home Visits Multan Hospital, Mutan, Digital, Multan",7,3061582167,30.19236334,71.44794479,https://www.google.com/maps/search/?api=1&query=Home+Visits+Multan+Hospital%2C+Mutan%2C+Digital%2C+Multan
Asghari Tariq Hospital,Multan,Faizabad,"Asghari Tariq Hospital, Allah Wasaya Chowk, Opposite Allah Wasaya Textile Mill, Faizabad, Multan",2,3346061828,30.19236334,71.44794479,https://www.google.com/maps/search/?api=1&query=Asghari+Tariq+Hospital%2C+Allah+Wasaya+Chowk%2C+Opposite+Allah+Wasaya+Textile+Mill%2C+Faizabad%2C+Multan
Afzal Medicare Hospital,Multan,Garden Town,"Afzal Medicare Hospital, Main Sher Shah Road, Near Kacha Phatak,? Sher Shah Road, Garden Town, Multan",1,0301 8731179,30.18917,71.451354,https://www.google.com/maps/search/?api=1&query=Afzal+Medicare+Hospital%2C+Main+Sher+Shah+Road%2C+Near+Kacha+Phatak%2C%3F+Sher+Shah+Road%2C+Garden+Town%2C+Multan
Sherwani Gastro Care Hospital,Multan,Garden Town,"Sherwani Gastro Care Hospital, Pearl Plaza Near Ubl Bank Shell Pum Opposite Garden Town Sher Shah Road, Garden Town, Multan",1,3024571991,30.18917,71.451354,https://www.google.com/maps/search/?api=1&query=Sherwani+Gastro+Care+Hospital%2C+Pearl+Plaza+Near+Ubl+Bank+Shell+Pum+Opposite+Garden+Town+Sher+Shah+Road%2C+Garden+Town%2C+Multan
Z&A (Zaheer And Anjum) Skin Care Clinic,Multan,Garden Town,"Z&A (Zaheer And Anjum) Skin Care Clinic, Cb 206 Sher Shah Road Near Bilal Masjid, Garden Town, Multan",1,3021771500,30.18917,71.451354,https://www.google.com/maps/search/?api=1&query=Z%26A+%28Zaheer+And+Anjum%29+Skin+Care+Clinic%2C+Cb+206+Sher+Shah+Road+Near+Bilal+Masjid%2C+Garden+Town%2C+Multan
Ali Child Clinic,Multan,Garden Town,"Ali Child Clinic, Pearl Plaza Garden Town Near Shell Petrol Pump, Sher Shah Road, Garden Town, Multan",1,3336142772,30.18917,71.451354,https://www.google.com/maps/search/?api=1&query=Ali+Child+Clinic%2C+Pearl+Plaza+Garden+Town+Near+Shell+Petrol+Pump%2C+Sher+Shah+Road%2C+Garden+Town%2C+Multan
Ameer Patient Care Hospital,Multan,Garden Town,"Ameer Patient Care Hospital, Garden Town, Garden Town, Multan",-,(061) 6514497,31.4270802,73.1273911,https://www.google.com/maps/search/?api=1&query=Ameer+Patient+Care+Hospital%2C+Garden+Town%2C+Garden+Town%2C+Multan
Hareem Family Care Hospital,Multan,Garden Town,"Hareem Family Care Hospital, Dr Summaira Tariq, Garden Town, Multan",2,3007482211,31.4270802,73.1273911,https://www.google.com/maps/search/?api=1&query=Hareem+Family+Care+Hospital%2C+Dr+Summaira+Tariq%2C+Garden+Town%2C+Multan
Eshaal Medicare Clinic,Multan,Garden Town,"Eshaal Medicare Clinic, House # 132, Street A, Block 1, Garden Town, Multan",1,3008300050,24.8867138,67.1882126,https://www.google.com/maps/search/?api=1&query=Eshaal+Medicare+Clinic%2C+House+%23+132%2C+Street+A%2C+Block+1%2C+Garden+Town%2C+Multan
Hussain Physio Clinic,Multan,Garden Town,"Hussain Physio Clinic, Ahmad Medical Complex, Garden Town, Multan",1,3040552564,24.8867138,67.1882126,https://www.google.com/maps/search/?api=1&query=Hussain+Physio+Clinic%2C+Ahmad+Medical+Complex%2C+Garden+Town%2C+Multan
Zayan Homeopthic Medical Centre,Multan,Ghanta Ghar,"Zayan Homeopthic Medical Centre, Katchery Road,, Ghanta Ghar, Multan",1,3070711990,30.204403,71.4592,https://www.google.com/maps/search/?api=1&query=Zayan+Homeopthic+Medical+Centre%2C+Katchery+Road%2C%2C+Ghanta+Ghar%2C+Multan
Ali Medical Complex Multan Hospital,Multan,Ghous E Azam Road,"Ali Medical Complex Multan Hospital, Ghous E Azam Road Near Sehwera Chock, Ghous-E-Azam Road, Multan",2,3116189449,30.18455,71.427694,https://www.google.com/maps/search/?api=1&query=Ali+Medical+Complex+Multan+Hospital%2C+Ghous+E+Azam+Road+Near+Sehwera+Chock%2C+Ghous-E-Azam+Road%2C+Multan
Smile Laser Eye Centre,Multan,Ghous E Azam Road,"Smile Laser Eye Centre, Near High Court, Near Avari Express Hotel, Gillani Colony, Ghous-E-Azam Road, Multan",-,0306 1009962,30.18455,71.427694,https://www.google.com/maps/search/?api=1&query=Smile+Laser+Eye+Centre%2C+Near+High+Court%2C+Near+Avari+Express+Hotel%2C+Gillani+Colony%2C+Ghous-E-Azam+Road%2C+Multan
Zia Ahmed Ali Medical Centre,Multan,Ghous E Azam Road,"Zia Ahmed Ali Medical Centre, 2528, Near Gillani Colony, Ghous-E-Azam Road, Multan",-,3467323610,30.198473,71.468461,https://www.google.com/maps/search/?api=1&query=Zia+Ahmed+Ali+Medical+Centre%2C+2528%2C+Near+Gillani+Colony%2C+Ghous-E-Azam+Road%2C+Multan
Waqar Laser Eye Clinic,Multan,Gillani Colony,"Waqar Laser Eye Clinic, Ahsan Colony, Gillani Colony, Multan",1,3166646537,30.198473,71.468461,https://www.google.com/maps/search/?api=1&query=Waqar+Laser+Eye+Clinic%2C+Ahsan+Colony%2C+Gillani+Colony%2C+Multan
Nishtar Hospital,Multan,Gillani Colony,"Nishtar Hospital, Nishtar Road, Gillani Colony, Multan",11,619200231,24.8834767,67.0277697,https://www.google.com/maps/search/?api=1&query=Nishtar+Hospital%2C+Nishtar+Road%2C+Gillani+Colony%2C+Multan
M.A.S.H. Medical Centre,Multan,Gillani Colony,"M.A.S.H. Medical Centre, First Floor Shujra Tower Gillani Colony, Gillani Colony, Multan",5,3171627628,24.8834767,67.0277697,https://www.google.com/maps/search/?api=1&query=M.A.S.H.+Medical+Centre%2C+First+Floor+Shujra+Tower+Gillani+Colony%2C+Gillani+Colony%2C+Multan
Minar Multan Institute Of Nuclear Medicine And Radiology Hospital,Multan,Gillani Colony,"Minar Multan Institute Of Nuclear Medicine And Radiology Hospital, Inside Nishtar Hospital, Gillani Colony, Multan",3,619200254,24.9484812,67.1437864,https://www.google.com/maps/search/?api=1&query=Minar+Multan+Institute+Of+Nuclear+Medicine+And+Radiology+Hospital%2C+Inside+Nishtar+Hospital%2C+Gillani+Colony%2C+Multan
Bakhtawer Amin City Center,Multan,Gillani Colony,"Bakhtawer Amin City Center, Chungi No. 1 Near Nishtar Hospital, Gillani Colony, Multan",3,3337633712,30.170773,71.445435,https://www.google.com/maps/search/?api=1&query=Bakhtawer+Amin+City+Center%2C+Chungi+No.+1+Near+Nishtar+Hospital%2C+Gillani+Colony%2C+Multan
"Kkt Orthopedic Spine Center, Multan",Multan,Gillani Colony,"Kkt Orthopedic Spine Center, Multan, Al Mustafa House, Ghaus-E-Azam Road, Gillani Colony, Gillani Colony, Multan",1,(061) 6304309,30.18455,71.427694,https://www.google.com/maps/search/?api=1&query=Kkt+Orthopedic+Spine+Center%2C+Multan%2C+Al+Mustafa+House%2C+Ghaus-E-Azam+Road%2C+Gillani+Colony%2C+Gillani+Colony%2C+Multan
Mash Medical Centre,Multan,Gillani Colony,"Mash Medical Centre, First Floor Shujra Tower Gillani Colony, Gillani Colony, Multan",-,3171627628,30.170773,71.445435,https://www.google.com/maps/search/?api=1&query=Mash+Medical+Centre%2C+First+Floor+Shujra+Tower+Gillani+Colony%2C+Gillani+Colony%2C+Multan
Doctors Medical Center,Multan,Gillani Colony,"Doctors Medical Center, Suraj Miani Road, Gillani Colony, Gillani Colony, Multan",1,3336472567,30.21262034,71.44685332,https://www.google.com/maps/search/?api=1&query=Doctors+Medical+Center%2C+Suraj+Miani+Road%2C+Gillani+Colony%2C+Gillani+Colony%2C+Multan
Le Lotus Clinique Hospital,Multan,Gillani Colony,"Le Lotus Clinique Hospital, Al Mustafa House, Ghaus E Azam Road, Gulistan E Zuhra, Gillani Colony, Multan",1,3444455858,30.170773,71.445435,https://www.google.com/maps/search/?api=1&query=Le+Lotus+Clinique+Hospital%2C+Al+Mustafa+House%2C+Ghaus+E+Azam+Road%2C+Gulistan+E+Zuhra%2C+Gillani+Colony%2C+Multan
Ali Childers Hospital,Multan,Green Homes Colony,"Ali Childers Hospital, Nawabpur Road, Green Homes Colony, Multan",-,3216348344,30.2252502,71.467111,https://www.google.com/maps/search/?api=1&query=Ali+Childers+Hospital%2C+Nawabpur+Road%2C+Green+Homes+Colony%2C+Multan
Ashraf Diagnostic Center,Multan,Green Town,"Ashraf Diagnostic Center, Near Pul Wasil Opposite Pso Petrol Station, Green Town, Multan",1,3136534749,30.198473,71.468461,https://www.google.com/maps/search/?api=1&query=Ashraf+Diagnostic+Center%2C+Near+Pul+Wasil+Opposite+Pso+Petrol%C2%A0Station%2C+Green+Town%2C+Multan
Laeeq Rafique Hospital,Multan,Gulabi Wala,"Laeeq Rafique Hospital, Yaqoob Center, Shara-E-Rashid, Gulabi Wala, Multan",1,616529860,32.501795,74.51825,https://www.google.com/maps/search/?api=1&query=Laeeq+Rafique+Hospital%2C+Yaqoob+Center%2C+Shara-E-Rashid%2C+Gulabi+Wala%2C+Multan
Abdullah Clinic,Multan,Gulgasht,"Abdullah Clinic, 509/C, Near Bata Chowk, Gulgasht, Multan",-,3145669905,30.2347634,71.472894,https://www.google.com/maps/search/?api=1&query=Abdullah+Clinic%2C+509%2FC%2C+Near+Bata+Chowk%2C+Gulgasht%2C+Multan
Shaheena Hashmi Polyclinic,Multan,Gulgasht Colony,"Shaheena Hashmi Polyclinic, North Gulgasht Blvd, Gulgasht Colony, Multan",2,042-32591427,30.2347634,71.472894,https://www.google.com/maps/search/?api=1&query=Shaheena+Hashmi+Polyclinic%2C+North+Gulgasht+Blvd%2C+Gulgasht+Colony%2C+Multan
The Agha Khan University Hospital (Medical Center),Multan,Gulgasht Colony,"The Agha Khan University Hospital (Medical Center), Bosan Road, Gulgasht Colony, Multan",-,(061) 6211193,30.22714121,71.47837808,https://www.google.com/maps/search/?api=1&query=The+Agha+Khan+University+Hospital+%28Medical+Center%29%2C+Bosan+Road%2C+Gulgasht+Colony%2C+Multan
Hashmi Homeopathy Medical Services Hospital,Multan,Gulgasht Colony,"Hashmi Homeopathy Medical Services Hospital, Bata Chock Near Haideria Masjid, Gulgasht Colony, Multan",-,3336052350,30.170773,71.445435,https://www.google.com/maps/search/?api=1&query=Hashmi+Homeopathy+Medical+Services+Hospital%2C+Bata+Chock+Near+Haideria+Masjid%2C+Gulgasht+Colony%2C+Multan
City Skin Clinic,Multan,Gulgasht Colony,"City Skin Clinic, 29-A, Opposite Burger King /Pizza Hut, Gulgasht Colony, Multan",-,061 6522340,30.227394,71.4741204,https://www.google.com/maps/search/?api=1&query=City+Skin+Clinic%2C+29-A%2C+Opposite+Burger+King+%2FPizza+Hut%2C+Gulgasht+Colony%2C+Multan
Royal Institute Of Medical Sciences (Rims) Hospital,Multan,Gulgasht Colony,"Royal Institute Of Medical Sciences (Rims) Hospital, Bosan Road, A Block, Gulgasht Colony, Multan",-,3455142020,33.99215965,71.43742863,https://www.google.com/maps/search/?api=1&query=Royal+Institute+Of+Medical+Sciences+%28Rims%29+Hospital%2C+Bosan+Road%2C+A+Block%2C+Gulgasht+Colony%2C+Multan
Muscat Dental Clinics Gulgasht Multan,Multan,Gulgasht Colony,"Muscat Dental Clinics Gulgasht Multan, 11B Shaheena Avenue North Gulgasht Multan Near Nafees Hospital, Gulgasht Colony, Multan",2,3002387934,30.198473,71.468461,https://www.google.com/maps/search/?api=1&query=Muscat+Dental+Clinics+Gulgasht+Multan%2C+11B+Shaheena+Avenue+North+Gulgasht+Multan+Near+Nafees+Hospital%2C+Gulgasht+Colony%2C+Multan
Faisal Acupuncture And Physiotherapy Center,Multan,Gulgasht Colony,"Faisal Acupuncture And Physiotherapy Center, Near National Bank Chungi No. 5 Gulgasht Colony Nawabpur Road, Gulgasht Colony, Multan",1,3052258725,30.2252502,71.467111,https://www.google.com/maps/search/?api=1&query=Faisal+Acupuncture+And+Physiotherapy+Center%2C+Near+National+Bank+Chungi+No.+5+Gulgasht+Colony+Nawabpur+Road%2C+Gulgasht+Colony%2C+Multan
Hanif Memorial Clinic,Multan,Gulgasht Colony,"Hanif Memorial Clinic, 486 C, Near Ladies Park Mubeen Market, Gulgasht Colony, Multan",-,3017432287,24.8931868,67.0548563,https://www.google.com/maps/search/?api=1&query=Hanif+Memorial+Clinic%2C+486+C%2C+Near+Ladies+Park+Mubeen+Market%2C+Gulgasht+Colony%2C+Multan
Al Asr Medicare Clinic,Multan,Gulgasht Colony,"Al Asr Medicare Clinic, 795 C Bata Chowk Near Water Filter Plant Of Gulgasht, Gulgasht Colony, Multan",1,3240488592,30.227394,71.4741204,https://www.google.com/maps/search/?api=1&query=Al+Asr+Medicare+Clinic%2C+795+C+Bata+Chowk+Near+Water+Filter+Plant+Of+Gulgasht%2C+Gulgasht+Colony%2C+Multan
Zeenat Javed Medical Complex Hospital,Multan,Gulgasht Colony,"Zeenat Javed Medical Complex Hospital, 268-B, Near Chungi No. 6, Bosan Road, Gulgasht Colony, Multan",3,3008689722,30.22714121,71.47837808,https://www.google.com/maps/search/?api=1&query=Zeenat+Javed+Medical+Complex+Hospital%2C+268-B%2C+Near+Chungi+No.+6%2C+Bosan+Road%2C+Gulgasht+Colony%2C+Multan
Ahmad Gynae Care Clinic,Multan,Gulgasht Colony,"Ahmad Gynae Care Clinic, House No 206/6 Hbl Street Neel Kot Branch, Bosan Rd, North, Gulgasht Colony, Multan",1,3006357703,30.227394,71.4741204,https://www.google.com/maps/search/?api=1&query=Ahmad+Gynae+Care+Clinic%2C+House+No+206%2F6+Hbl+Street+Neel+Kot+Branch%2C+Bosan+Rd%2C+North%2C+Gulgasht+Colony%2C+Multan
Doctors Polyclinic,Multan,Gulgasht Colony,"Doctors Polyclinic, Near Ladies Park, Gulgasht Colony, Multan",3,3007311733,30.226114,71.4732835,https://www.google.com/maps/search/?api=1&query=Doctors+Polyclinic%2C+Near+Ladies+Park%2C+Gulgasht+Colony%2C+Multan
Dr. Muhammad Zubair Mohsin (Gynecologist) Hospital,Multan,Gulgasht Colony,"Dr. Muhammad Zubair Mohsin (Gynecologist) Hospital, 63-A Block, Near Gloria Jeans, Makhdoom Javed Hashmi Rd, Gulgasht Colony, Multan",1,612030282,30.227394,71.4741204,https://www.google.com/maps/search/?api=1&query=Dr.+Muhammad+Zubair+Mohsin+%28Gynecologist%29+Hospital%2C+63-A+Block%2C+Near+Gloria+Jeans%2C+Makhdoom+Javed+Hashmi+Rd%2C+Gulgasht+Colony%2C+Multan
Masood Chest Clinic,Multan,Gulgasht Colony,"Masood Chest Clinic, Bata Chowk, Gulgasht Colony, Multan",-,9.23E+11,33.644787,73.0856435,https://www.google.com/maps/search/?api=1&query=Masood+Chest+Clinic%2C+Bata+Chowk%2C+Gulgasht+Colony%2C+Multan
My Aesthetics (Multan) Hospital,Multan,Gulgasht Colony,"My Aesthetics (Multan) Hospital, 87-A Sheikh Abdul Hameed Rd, A Block, Gulgasht Colony, Multan",1,3104157979,30.217842,71.470407,https://www.google.com/maps/search/?api=1&query=My+Aesthetics+%28Multan%29+Hospital%2C+87-A+Sheikh+Abdul+Hameed+Rd%2C+A+Block%2C+Gulgasht+Colony%2C+Multan
Prime Dental Care Clinic,Multan,Gulgasht Colony,"Prime Dental Care Clinic, Near Chungi No. 6 Bus Stop, Gulgasht Colony, Multan",1,3336262052,24.931455,67.058682,https://www.google.com/maps/search/?api=1&query=Prime+Dental+Care+Clinic%2C+Near+Chungi+No.+6+Bus+Stop%2C+Gulgasht+Colony%2C+Multan
Dr Munir Rauf Clinic,Multan,Gulistan Colony,"Dr Munir Rauf Clinic, Gulistan Colony Road Near Graveyard, Gulistan Colony, Multan",2,3006323003,30.180779,71.499494,https://www.google.com/maps/search/?api=1&query=Dr+Munir+Rauf+Clinic%2C+Gulistan+Colony+Road+Near+Graveyard%2C+Gulistan+Colony%2C+Multan
Bakhtawar Amin Medical College And Hospital,Multan,Gulistan Housing Scheme,"Bakhtawar Amin Medical College And Hospital, Northern Bypass Near Dehhr Chowk, Gulistan Housing Scheme, Multan",21,616741002,30.2385675,71.5596888,https://www.google.com/maps/search/?api=1&query=Bakhtawar+Amin+Medical+College+And+Hospital%2C+Northern+Bypass+Near+Dehhr+Chowk%2C+Gulistan+Housing+Scheme%2C+Multan
Royal Healthcare Hospital,Multan,Gulshan Market,"Royal Healthcare Hospital, Gulshan Market New Multan Colony, Gulshan Market, Multan",2,3111222398,30.20237,71.513015,https://www.google.com/maps/search/?api=1&query=Royal+Healthcare+Hospital%2C+Gulshan+Market+New+Multan+Colony%2C+Gulshan+Market%2C+Multan
Al Ain Clinic,Multan,Gulshan Market,"Al Ain Clinic, Shop # 1, Al Noor Center, Gulshan Market, Multan",1,3017526894,24.8666406,67.0231167,https://www.google.com/maps/search/?api=1&query=Al+Ain+Clinic%2C+Shop+%23+1%2C+Al+Noor+Center%2C+Gulshan+Market%2C+Multan
Suraya Medical Center,Multan,Gulzaib Colony,"Suraya Medical Center, Opposite Mumtaz Abad Park Vehari Road, Gulzaib Colony, Multan",-,(061) 6525800,30.173383,71.469053,https://www.google.com/maps/search/?api=1&query=Suraya+Medical+Center%2C+Opposite+Mumtaz+Abad+Park+Vehari+Road%2C+Gulzaib+Colony%2C+Multan
Saeed Chest Care Clinic,Multan,Hafiz Jamal Road,"Saeed Chest Care Clinic, Near Metro Station, Hafiz Jamal Road, Multan",1,3317033464,30.195575,71.484902,https://www.google.com/maps/search/?api=1&query=Saeed+Chest+Care+Clinic%2C+Near+Metro+Station%2C+Hafiz+Jamal+Road%2C+Multan
Elaaj Clinic,Multan,Hafiz Jamal Road,"Elaaj Clinic, 5Fwj+X33, Hafiz Jamal Rd, Inner City, Multan, Hafiz Jamal Road, Multan",-,3051509492,30.190328,71.486838,https://www.google.com/maps/search/?api=1&query=Elaaj+Clinic%2C+5Fwj%2BX33%2C+Hafiz+Jamal+Rd%2C+Inner+City%2C+Multan%2C+Hafiz+Jamal+Road%2C+Multan
Royal Rehabilitation Center,Multan,Income Tax Colony,"Royal Rehabilitation Center, House No. 3 Income Tax Officer Street Opposite Of Mashaallah Electronics Near Attock Pump, Income Tax Colony, Multan",-,3226859389,30.198473,71.468461,https://www.google.com/maps/search/?api=1&query=Royal+Rehabilitation+Center%2C+House+No.+3+Income+Tax+Officer+Street+Opposite+Of+Mashaallah+Electronics+Near+Attock+Pump%2C+Income+Tax+Colony%2C+Multan
Dental Icons Hospital,Multan,Iqbal Town,"Dental Icons Hospital, Qasim Road, Near Albaraka Bank, Lal Kurti, Iqbal Town, Multan",2,3334380009,30.1877118,71.4272527,https://www.google.com/maps/search/?api=1&query=Dental+Icons+Hospital%2C+Qasim+Road%2C+Near+Albaraka+Bank%2C+Lal+Kurti%2C+Iqbal+Town%2C+Multan
A&M Aesthetics And Laser Clinic,Multan,Jail Rd,"A&M Aesthetics And Laser Clinic, Multi Care Complex Multan Opposite Nishter Medical University Gate Num 5, Distt, Jail Rd, Multan",2,3000516155,30.20796595,71.4446488,https://www.google.com/maps/search/?api=1&query=A%26M+Aesthetics+And+Laser+Clinic%2C+Multi+Care+Complex+Multan+Opposite+Nishter+Medical+University+Gate+Num+5%2C+Distt%2C+Jail+Rd%2C+Multan
Dr. Makkis Diabetes Center,Multan,Jail Road,"Dr. Makkis Diabetes Center, Opposite Nishtar Hospital, Gate No 5, Multicare Complex, Jail Road, Multan",1,614580553,30.170773,71.445435,https://www.google.com/maps/search/?api=1&query=Dr.+Makkis+Diabetes+Center%2C+Opposite+Nishtar+Hospital%2C+Gate+No+5%2C+Multicare+Complex%2C+Jail+Road%2C+Multan
Talha Physical Therapy Center,Multan,Jail Road,"Talha Physical Therapy Center, Near Vodka Eye Care 49/A District, Jail Road, Multan",1,3006334647,30.19199804,71.43978303,https://www.google.com/maps/search/?api=1&query=Talha+Physical+Therapy+Center%2C+Near+Vodka+Eye+Care+49%2FA+District%2C+Jail+Road%2C+Multan
Dental World Hospital,Multan,Jail Road,"Dental World Hospital, Near Circuit House, Jail Road, Multan",1,3115066698,30.20796595,71.4446488,https://www.google.com/maps/search/?api=1&query=Dental+World+Hospital%2C+Near+Circuit+House%2C+Jail+Road%2C+Multan
